Local time,Open,High,Low,Close,Volume
03.07.2023 00:00:00.000 GMT+0300,183.167,183.751,183.050,183.591,169683.55810000002
04.07.2023 00:00:00.000 GMT+0300,183.587,183.906,183.226,183.627,93479.34980000001
05.07.2023 00:00:00.000 GMT+0300,183.454,184.008,183.149,183.753,150610.06949999998
06.07.2023 00:00:00.000 GMT+0300,183.738,184.000,182.495,183.515,234299.5806
07.07.2023 00:00:00.000 GMT+0300,183.513,183.563,182.012,182.397,195267.4316
08.07.2023 00:00:00.000 GMT+0300,182.397,182.397,182.397,182.397,0
09.07.2023 00:00:00.000 GMT+0300,182.397,182.397,182.397,182.397,0
10.07.2023 00:00:00.000 GMT+0300,182.302,183.214,181.091,181.729,167497.4705
11.07.2023 00:00:00.000 GMT+0300,181.727,181.986,180.795,181.509,179003.4699
12.07.2023 00:00:00.000 GMT+0300,181.509,181.516,179.462,179.817,221988.0697
13.07.2023 00:00:00.000 GMT+0300,179.817,181.458,179.486,181.300,198077.9605
14.07.2023 00:00:00.000 GMT+0300,181.077,182.280,180.194,181.656,213292.06949999998
15.07.2023 00:00:00.000 GMT+0300,181.656,181.656,181.656,181.656,0
16.07.2023 00:00:00.000 GMT+0300,181.656,181.656,181.656,181.656,0
17.07.2023 00:00:00.000 GMT+0300,181.518,182.142,180.566,181.296,154377.88019999999
18.07.2023 00:00:00.000 GMT+0300,181.274,181.840,180.357,180.945,195528.61170000004
19.07.2023 00:00:00.000 GMT+0300,180.945,181.621,179.814,180.695,193248.61990000002
20.07.2023 00:00:00.000 GMT+0300,180.550,180.706,179.696,180.204,179867.03999999998
21.07.2023 00:00:00.000 GMT+0300,180.201,182.519,179.903,182.256,185534.04069999998
22.07.2023 00:00:00.000 GMT+0300,182.256,182.256,182.256,182.256,0
23.07.2023 00:00:00.000 GMT+0300,182.256,182.256,182.256,182.256,0
24.07.2023 00:00:00.000 GMT+0300,181.879,182.336,180.743,181.422,175230.2
25.07.2023 00:00:00.000 GMT+0300,181.191,182.003,181.144,181.758,169744.4303
26.07.2023 00:00:00.000 GMT+0300,181.678,181.937,180.904,181.443,193066.792
27.07.2023 00:00:00.000 GMT+0300,181.412,181.919,177.405,178.462,252865.1009
28.07.2023 00:00:00.000 GMT+0300,178.297,181.488,176.303,181.297,296925.89989999996
29.07.2023 00:00:00.000 GMT+0300,181.297,181.297,181.297,181.297,0
30.07.2023 00:00:00.000 GMT+0300,181.297,181.297,181.297,181.297,0
31.07.2023 00:00:00.000 GMT+0300,181.034,183.183,180.868,182.581,197843.1612
01.08.2023 00:00:00.000 GMT+0300,182.577,183.246,182.471,183.137,178758.92960000003
02.08.2023 00:00:00.000 GMT+0300,183.130,183.130,181.746,182.138,197726.8316
03.08.2023 00:00:00.000 GMT+0300,182.139,182.758,180.416,181.077,239128.0201
04.08.2023 00:00:00.000 GMT+0300,180.977,181.737,180.643,180.694,195892.64119999998
05.08.2023 00:00:00.000 GMT+0300,180.694,180.694,180.694,180.694,0
06.08.2023 00:00:00.000 GMT+0300,180.694,180.694,180.694,180.694,0
07.08.2023 00:00:00.000 GMT+0300,180.469,182.188,180.446,182.114,137412.8401
08.08.2023 00:00:00.000 GMT+0300,182.113,182.952,181.373,182.754,170445.0598
09.08.2023 00:00:00.000 GMT+0300,182.752,183.016,182.362,182.787,145501.35980000003
10.08.2023 00:00:00.000 GMT+0300,182.787,184.237,182.655,183.455,185727.67010000002
11.08.2023 00:00:00.000 GMT+0300,183.350,184.237,183.331,183.996,145535.76
12.08.2023 00:00:00.000 GMT+0300,183.996,183.996,183.996,183.996,0
13.08.2023 00:00:00.000 GMT+0300,183.996,183.996,183.996,183.996,0
14.08.2023 00:00:00.000 GMT+0300,183.792,184.777,183.458,184.612,157902.02049999998
15.08.2023 00:00:00.000 GMT+0300,184.590,185.320,184.335,184.916,190315.30079999997
16.08.2023 00:00:00.000 GMT+0300,184.797,186.323,184.690,186.285,166484.3793
17.08.2023 00:00:00.000 GMT+0300,186.282,186.465,185.557,185.847,173805.34870000003
18.08.2023 00:00:00.000 GMT+0300,185.847,185.908,184.549,185.108,164172.60139999999
19.08.2023 00:00:00.000 GMT+0300,185.108,185.108,185.108,185.108,0
20.08.2023 00:00:00.000 GMT+0300,185.108,185.108,185.108,185.108,0
21.08.2023 00:00:00.000 GMT+0300,184.843,186.654,184.843,186.480,138435.2991
22.08.2023 00:00:00.000 GMT+0300,186.478,186.761,185.526,185.712,135736.8407
23.08.2023 00:00:00.000 GMT+0300,185.708,185.937,183.363,184.290,174265.91859999998
24.08.2023 00:00:00.000 GMT+0300,183.967,184.763,183.593,183.674,154426.0119
25.08.2023 00:00:00.000 GMT+0300,183.660,184.403,183.349,184.173,162964.48919999998
26.08.2023 00:00:00.000 GMT+0300,184.173,184.173,184.173,184.173,0
27.08.2023 00:00:00.000 GMT+0300,184.173,184.173,184.173,184.173,0
28.08.2023 00:00:00.000 GMT+0300,184.111,184.701,184.110,184.629,102330.66889999999
29.08.2023 00:00:00.000 GMT+0300,184.626,185.259,184.062,184.412,162203.26219999997
30.08.2023 00:00:00.000 GMT+0300,184.412,186.054,184.292,186.009,174402.3909
31.08.2023 00:00:00.000 GMT+0300,186.007,186.007,184.074,184.412,173707.8212
01.09.2023 00:00:00.000 GMT+0300,184.415,184.555,183.532,184.021,172054.14140000002
02.09.2023 00:00:00.000 GMT+0300,184.021,184.021,184.021,184.021,0
03.09.2023 00:00:00.000 GMT+0300,184.021,184.021,184.021,184.021,0
04.09.2023 00:00:00.000 GMT+0300,183.974,185.078,183.836,184.922,72726.21979999999
05.09.2023 00:00:00.000 GMT+0300,184.710,185.780,184.064,185.570,153385.58
06.09.2023 00:00:00.000 GMT+0300,185.573,185.608,184.242,184.642,153260.96039999995
07.09.2023 00:00:00.000 GMT+0300,184.651,184.766,183.367,183.675,149308.8394
08.09.2023 00:00:00.000 GMT+0300,183.670,184.459,183.056,184.230,160437.1404
09.09.2023 00:00:00.000 GMT+0300,184.230,184.230,184.230,184.230,0
10.09.2023 00:00:00.000 GMT+0300,184.230,184.230,184.230,184.230,0
11.09.2023 00:00:00.000 GMT+0300,183.169,183.902,182.672,183.331,198518.51030000005
12.09.2023 00:00:00.000 GMT+0300,183.297,183.919,182.936,183.675,138245.1097
13.09.2023 00:00:00.000 GMT+0300,183.517,184.383,183.184,184.148,166153.1806
14.09.2023 00:00:00.000 GMT+0300,184.146,184.146,182.508,182.964,170395.74899999998
15.09.2023 00:00:00.000 GMT+0300,182.977,183.906,182.766,183.021,140909.9306
16.09.2023 00:00:00.000 GMT+0300,183.021,183.021,183.021,183.021,0
17.09.2023 00:00:00.000 GMT+0300,183.021,183.021,183.021,183.021,0
18.09.2023 00:00:00.000 GMT+0300,182.850,183.339,182.713,182.738,100480.00849999998
19.09.2023 00:00:00.000 GMT+0300,182.730,183.487,182.673,183.197,112414.32149999999
20.09.2023 00:00:00.000 GMT+0300,183.197,183.342,182.436,183.091,161272.1898
21.09.2023 00:00:00.000 GMT+0300,183.081,183.081,180.724,181.431,173936.6919
22.09.2023 00:00:00.000 GMT+0300,181.395,182.301,181.199,181.579,168821.98120000004
23.09.2023 00:00:00.000 GMT+0300,181.579,181.579,181.579,181.579,0
24.09.2023 00:00:00.000 GMT+0300,181.579,181.579,181.579,181.579,0
25.09.2023 00:00:00.000 GMT+0300,181.552,181.951,181.401,181.776,131882.7798
26.09.2023 00:00:00.000 GMT+0300,181.785,181.806,181.043,181.207,134250.79989999998
27.09.2023 00:00:00.000 GMT+0300,181.205,181.672,180.878,181.552,154315.1097
28.09.2023 00:00:00.000 GMT+0300,181.543,182.419,181.054,182.095,161091.041
29.09.2023 00:00:00.000 GMT+0300,182.104,183.016,181.880,182.162,184508.9493
30.09.2023 00:00:00.000 GMT+0300,182.162,182.162,182.162,182.162,0
01.10.2023 00:00:00.000 GMT+0300,182.162,182.162,182.162,182.162,0
02.10.2023 00:00:00.000 GMT+0300,182.200,182.813,181.101,181.101,144827.05109999998
03.10.2023 00:00:00.000 GMT+0300,181.050,181.370,178.028,179.907,183777.6998
04.10.2023 00:00:00.000 GMT+0300,179.796,181.250,179.557,180.928,185151.70029999997
05.10.2023 00:00:00.000 GMT+0300,180.928,181.066,180.276,181.041,174296.4293
06.10.2023 00:00:00.000 GMT+0300,180.708,182.972,180.708,182.652,190849.1729
07.10.2023 00:00:00.000 GMT+0300,182.652,182.652,182.652,182.652,0
08.10.2023 00:00:00.000 GMT+0300,182.652,182.652,182.652,182.652,0
09.10.2023 00:00:00.000 GMT+0300,181.888,182.310,181.249,181.702,132246.6598
10.10.2023 00:00:00.000 GMT+0300,181.707,182.781,181.536,182.680,177895.3183
11.10.2023 00:00:00.000 GMT+0300,182.550,183.742,182.479,183.647,178115.7714
12.10.2023 00:00:00.000 GMT+0300,183.643,183.811,182.328,182.364,155863.1203
13.10.2023 00:00:00.000 GMT+0300,182.364,182.938,181.267,181.523,156820.26019999996
14.10.2023 00:00:00.000 GMT+0300,181.523,181.523,181.523,181.523,0
15.10.2023 00:00:00.000 GMT+0300,181.523,181.523,181.523,181.523,0
16.10.2023 00:00:00.000 GMT+0300,181.146,182.733,181.144,182.610,137368.4806
17.10.2023 00:00:00.000 GMT+0300,182.609,182.799,180.984,182.479,155674.1219
18.10.2023 00:00:00.000 GMT+0300,182.477,182.807,181.844,181.992,154499.94060000003
19.10.2023 00:00:00.000 GMT+0300,181.992,182.512,181.166,181.874,171580.6008
20.10.2023 00:00:00.000 GMT+0300,181.873,182.366,181.282,182.210,143089.6493
21.10.2023 00:00:00.000 GMT+0300,182.210,182.210,182.210,182.210,0
22.10.2023 00:00:00.000 GMT+0300,182.210,182.210,182.210,182.210,0
23.10.2023 00:00:00.000 GMT+0300,182.093,183.427,181.980,183.347,121846.5103
24.10.2023 00:00:00.000 GMT+0300,183.347,183.752,182.048,182.260,138223.23130000004
25.10.2023 00:00:00.000 GMT+0300,182.247,182.444,181.625,181.888,126397.529
26.10.2023 00:00:00.000 GMT+0300,181.811,182.577,181.107,182.338,161265.30080000003
27.10.2023 00:00:00.000 GMT+0300,182.282,182.504,181.037,181.342,139462.11980000001
28.10.2023 00:00:00.000 GMT+0300,181.342,181.342,181.342,181.342,0
29.10.2023 00:00:00.000 GMT+0300,181.342,181.342,181.342,181.342,0
29.10.2023 23:00:00.000 GMT+0200,181.030,181.873,180.760,181.357,127313.09920000001
30.10.2023 23:00:00.000 GMT+0200,181.295,184.353,181.264,184.321,178082.42879999997
31.10.2023 23:00:00.000 GMT+0200,183.965,184.275,182.935,183.388,192445.89059999998
01.11.2023 23:00:00.000 GMT+0200,183.388,183.719,182.723,183.520,161740.57140000004
02.11.2023 23:00:00.000 GMT+0200,183.512,185.015,183.219,184.912,156089.6593
03.11.2023 23:00:00.000 GMT+0200,184.912,184.912,184.912,184.912,0
04.11.2023 23:00:00.000 GMT+0200,184.912,184.912,184.912,184.912,0
06.11.2023 00:00:00.000 GMT+0200,184.743,185.957,184.627,185.215,116454.4587
07.11.2023 00:00:00.000 GMT+0200,185.214,185.455,184.638,184.880,123634.47020000003
08.11.2023 00:00:00.000 GMT+0200,184.697,185.666,184.541,185.427,129600.68030000004
09.11.2023 00:00:00.000 GMT+0200,185.360,185.890,184.837,184.966,158629.22970000003
10.11.2023 00:00:00.000 GMT+0200,184.962,185.336,184.630,185.221,121151.54030000001
11.11.2023 00:00:00.000 GMT+0200,185.221,185.221,185.221,185.221,0
12.11.2023 00:00:00.000 GMT+0200,185.221,185.221,185.221,185.221,0
13.11.2023 00:00:00.000 GMT+0200,184.946,186.307,184.801,186.269,101541.03940000001
14.11.2023 00:00:00.000 GMT+0200,186.276,188.282,185.897,187.928,152648.0401
15.11.2023 00:00:00.000 GMT+0200,187.928,188.231,187.171,187.851,162757.4085
16.11.2023 00:00:00.000 GMT+0200,187.856,187.909,186.823,187.095,147168.5111
17.11.2023 00:00:00.000 GMT+0200,187.099,187.137,185.309,186.416,163754.1492
18.11.2023 00:00:00.000 GMT+0200,186.416,186.416,186.416,186.416,0
19.11.2023 00:00:00.000 GMT+0200,186.416,186.416,186.416,186.416,0
20.11.2023 00:00:00.000 GMT+0200,186.160,186.781,184.624,185.508,166910.6096
21.11.2023 00:00:00.000 GMT+0200,185.498,186.090,184.454,186.033,174819.70039999994
22.11.2023 00:00:00.000 GMT+0200,185.858,187.015,185.626,186.814,193180.51040000003
23.11.2023 00:00:00.000 GMT+0200,186.779,187.585,186.276,187.444,86969.81019999999
24.11.2023 00:00:00.000 GMT+0200,187.185,188.656,187.096,188.192,113866.79110000002
25.11.2023 00:00:00.000 GMT+0200,188.192,188.192,188.192,188.192,0
26.11.2023 00:00:00.000 GMT+0200,188.192,188.192,188.192,188.192,0
27.11.2023 00:00:00.000 GMT+0200,188.232,188.521,187.594,187.718,146278.891
28.11.2023 00:00:00.000 GMT+0200,187.714,187.868,187.045,187.174,182724.5874
29.11.2023 00:00:00.000 GMT+0200,187.171,187.528,186.614,186.898,207820.38010000004
30.11.2023 00:00:00.000 GMT+0200,186.901,187.557,186.223,187.028,218878.31959999996
01.12.2023 00:00:00.000 GMT+0200,187.029,187.514,186.187,186.568,207197.0601
02.12.2023 00:00:00.000 GMT+0200,186.568,186.568,186.568,186.568,0
03.12.2023 00:00:00.000 GMT+0200,186.568,186.568,186.568,186.568,0
04.12.2023 00:00:00.000 GMT+0200,186.262,186.474,185.065,185.944,215045.40949999998
05.12.2023 00:00:00.000 GMT+0200,185.943,186.184,185.056,185.311,199341.98970000003
06.12.2023 00:00:00.000 GMT+0200,185.255,185.805,184.984,184.999,160275.55920000005
07.12.2023 00:00:00.000 GMT+0200,184.978,184.979,178.527,181.446,265964.13
08.12.2023 00:00:00.000 GMT+0200,181.425,182.034,179.538,181.881,339174.60959999997
09.12.2023 00:00:00.000 GMT+0200,181.881,181.881,181.881,181.881,0
10.12.2023 00:00:00.000 GMT+0200,181.881,181.881,181.881,181.881,0
11.12.2023 00:00:00.000 GMT+0200,181.489,184.320,181.489,183.473,180243.6299
12.12.2023 00:00:00.000 GMT+0200,183.470,183.525,182.264,182.707,185919.6589
13.12.2023 00:00:00.000 GMT+0200,182.674,183.140,180.183,180.249,227350.31780000002
14.12.2023 00:00:00.000 GMT+0200,180.247,181.211,178.329,181.083,341167.1478
15.12.2023 00:00:00.000 GMT+0200,180.975,181.726,179.814,180.181,243773.08030000003
16.12.2023 00:00:00.000 GMT+0200,180.181,180.181,180.181,180.181,0
17.12.2023 00:00:00.000 GMT+0200,180.181,180.181,180.181,180.181,0
18.12.2023 00:00:00.000 GMT+0200,180.063,181.174,179.806,180.506,167665.9207
19.12.2023 00:00:00.000 GMT+0200,180.343,184.170,180.034,183.107,223127.9192
20.12.2023 00:00:00.000 GMT+0200,183.085,183.331,181.262,181.415,246416.25869999998
21.12.2023 00:00:00.000 GMT+0200,181.416,181.416,179.774,180.276,239468.7998
22.12.2023 00:00:00.000 GMT+0200,180.272,181.323,179.933,180.793,246565.53179999997
23.12.2023 00:00:00.000 GMT+0200,180.793,180.793,180.793,180.793,0
24.12.2023 00:00:00.000 GMT+0200,180.793,180.793,180.793,180.793,0
25.12.2023 00:00:00.000 GMT+0200,180.586,180.823,180.185,180.652,2027.98
26.12.2023 00:00:00.000 GMT+0200,180.421,181.290,180.351,181.166,76491.44929999998
27.12.2023 00:00:00.000 GMT+0200,181.166,182.183,180.915,181.483,124450.29030000004
28.12.2023 00:00:00.000 GMT+0200,181.482,181.482,178.990,180.031,158147.43099999998
29.12.2023 00:00:00.000 GMT+0200,179.746,180.525,179.300,179.489,152467.2798
30.12.2023 00:00:00.000 GMT+0200,179.489,179.489,179.489,179.489,0
31.12.2023 00:00:00.000 GMT+0200,179.489,179.489,179.489,179.489,0
01.01.2024 00:00:00.000 GMT+0200,179.489,179.489,179.489,179.489,0
02.01.2024 00:00:00.000 GMT+0200,179.168,180.646,178.731,179.080,170511.9405
03.01.2024 00:00:00.000 GMT+0200,179.080,181.747,178.937,181.446,200009.5097
04.01.2024 00:00:00.000 GMT+0200,181.437,183.774,181.005,183.400,190318.5696
05.01.2024 00:00:00.000 GMT+0200,183.401,184.298,183.193,183.950,231775.72070000006
06.01.2024 00:00:00.000 GMT+0200,183.950,183.950,183.950,183.950,0
07.01.2024 00:00:00.000 GMT+0200,183.950,183.950,183.950,183.950,0
08.01.2024 00:00:00.000 GMT+0200,183.613,184.220,183.015,183.836,159351.75959999996
09.01.2024 00:00:00.000 GMT+0200,183.829,183.879,182.748,183.602,175940.69180000003
10.01.2024 00:00:00.000 GMT+0200,183.365,185.736,183.365,185.704,156597.3506
11.01.2024 00:00:00.000 GMT+0200,185.702,186.159,185.236,185.304,238999.71059999996
12.01.2024 00:00:00.000 GMT+0200,185.236,185.653,184.468,184.761,206688.6597
13.01.2024 00:00:00.000 GMT+0200,184.761,184.761,184.761,184.761,0
14.01.2024 00:00:00.000 GMT+0200,184.761,184.761,184.761,184.761,0
15.01.2024 00:00:00.000 GMT+0200,184.524,185.749,184.497,185.435,111028.75980000003
16.01.2024 00:00:00.000 GMT+0200,185.415,186.178,184.946,185.968,214890.707
17.01.2024 00:00:00.000 GMT+0200,185.778,188.118,185.778,187.782,217995.75869999998
18.01.2024 00:00:00.000 GMT+0200,187.781,188.249,187.308,188.222,192920.09979999997
19.01.2024 00:00:00.000 GMT+0200,188.222,188.928,187.404,188.182,176236.51040000003
20.01.2024 00:00:00.000 GMT+0200,188.182,188.182,188.182,188.182,0
21.01.2024 00:00:00.000 GMT+0200,188.182,188.182,188.182,188.182,0
22.01.2024 00:00:00.000 GMT+0200,187.937,188.384,187.753,188.198,150102.90099999998
23.01.2024 00:00:00.000 GMT+0200,188.192,188.907,187.329,188.224,193664.08020000003
24.01.2024 00:00:00.000 GMT+0200,187.985,188.468,187.115,187.678,196053.9809
25.01.2024 00:00:00.000 GMT+0200,187.641,188.186,187.148,187.608,187759.55090000003
26.01.2024 00:00:00.000 GMT+0200,187.608,188.556,187.329,188.162,159489.87019999995
27.01.2024 00:00:00.000 GMT+0200,188.162,188.162,188.162,188.162,0
28.01.2024 00:00:00.000 GMT+0200,188.162,188.162,188.162,188.162,0
29.01.2024 00:00:00.000 GMT+0200,188.012,188.285,187.106,187.423,137390.169
30.01.2024 00:00:00.000 GMT+0200,187.420,187.508,186.508,187.406,151045.05159999998
31.01.2024 00:00:00.000 GMT+0200,187.392,187.593,185.949,186.329,257652.29700000005
01.02.2024 00:00:00.000 GMT+0200,186.115,186.650,185.221,186.569,232165.79979999995
02.02.2024 00:00:00.000 GMT+0200,186.562,187.729,186.391,187.434,191079.3504
03.02.2024 00:00:00.000 GMT+0200,187.434,187.434,187.434,187.434,0
04.02.2024 00:00:00.000 GMT+0200,187.434,187.434,187.434,187.434,0
05.02.2024 00:00:00.000 GMT+0200,187.257,187.606,186.165,186.325,172270.90939999997
06.02.2024 00:00:00.000 GMT+0200,186.194,186.775,186.178,186.336,180638.86020000005
07.02.2024 00:00:00.000 GMT+0200,186.319,187.259,186.168,187.063,173081.8897
08.02.2024 00:00:00.000 GMT+0200,187.070,188.479,186.848,188.361,174106.089
09.02.2024 00:00:00.000 GMT+0200,188.361,188.859,188.190,188.485,150913.66020000004
10.02.2024 00:00:00.000 GMT+0200,188.485,188.485,188.485,188.485,0
11.02.2024 00:00:00.000 GMT+0200,188.485,188.485,188.485,188.485,0
12.02.2024 00:00:00.000 GMT+0200,188.294,188.715,187.846,188.575,125537.25979999997
13.02.2024 00:00:00.000 GMT+0200,188.556,190.068,188.434,189.841,178127.1615
14.02.2024 00:00:00.000 GMT+0200,189.843,189.863,188.746,189.192,173003.8697
15.02.2024 00:00:00.000 GMT+0200,189.051,189.215,187.943,188.855,168811.72819999998
16.02.2024 00:00:00.000 GMT+0200,188.850,189.509,188.569,189.230,164360.6608
17.02.2024 00:00:00.000 GMT+0200,189.230,189.230,189.230,189.230,0
18.02.2024 00:00:00.000 GMT+0200,189.230,189.230,189.230,189.230,0
19.02.2024 00:00:00.000 GMT+0200,189.171,189.383,188.900,189.035,90186.8994
20.02.2024 00:00:00.000 GMT+0200,188.984,189.720,188.952,189.327,156815.5298
21.02.2024 00:00:00.000 GMT+0200,189.320,189.927,189.064,189.909,147254.5395
22.02.2024 00:00:00.000 GMT+0200,189.908,190.832,189.824,190.551,166001.53939999998
23.02.2024 00:00:00.000 GMT+0200,190.552,191.137,190.361,190.640,124075.18059999999
24.02.2024 00:00:00.000 GMT+0200,190.640,190.640,190.640,190.640,0
25.02.2024 00:00:00.000 GMT+0200,190.640,190.640,190.640,190.640,0
26.02.2024 00:00:00.000 GMT+0200,190.538,191.311,190.328,191.135,113508.76939999999
27.02.2024 00:00:00.000 GMT+0200,191.132,191.140,190.360,190.885,120193.93149999999
28.02.2024 00:00:00.000 GMT+0200,190.885,190.928,190.258,190.770,124018.2596
29.02.2024 00:00:00.000 GMT+0200,190.779,190.779,189.043,189.307,178183.72860000003
01.03.2024 00:00:00.000 GMT+0200,189.306,190.391,189.100,189.941,149797.53080000004
02.03.2024 00:00:00.000 GMT+0200,189.941,189.941,189.941,189.941,0
03.03.2024 00:00:00.000 GMT+0200,189.941,189.941,189.941,189.941,0
04.03.2024 00:00:00.000 GMT+0200,189.704,191.188,189.704,191.015,102375.14100000002
05.03.2024 00:00:00.000 GMT+0200,191.014,191.044,190.306,190.619,125904.89000000001
06.03.2024 00:00:00.000 GMT+0200,190.608,190.686,189.852,190.122,126544.63949999999
07.03.2024 00:00:00.000 GMT+0200,190.033,190.150,188.226,189.593,163505.86900000004
08.03.2024 00:00:00.000 GMT+0200,189.592,189.713,188.380,189.050,176995.52930000005
09.03.2024 00:00:00.000 GMT+0200,189.050,189.050,189.050,189.050,0
10.03.2024 00:00:00.000 GMT+0200,189.050,189.050,189.050,189.050,0
10.03.2024 23:00:00.000 GMT+0200,188.988,189.125,187.953,188.255,131803.34
11.03.2024 23:00:00.000 GMT+0200,187.965,189.194,187.965,188.860,173398.6199
12.03.2024 23:00:00.000 GMT+0200,188.691,189.541,188.407,189.056,142985.67059999998
13.03.2024 23:00:00.000 GMT+0200,189.056,189.514,188.581,189.120,164145.7201
14.03.2024 23:00:00.000 GMT+0200,189.124,190.024,188.583,189.788,145519.751
15.03.2024 23:00:00.000 GMT+0200,189.788,189.788,189.788,189.788,0
16.03.2024 23:00:00.000 GMT+0200,189.788,189.788,189.788,189.788,0
17.03.2024 23:00:00.000 GMT+0200,189.562,190.149,189.529,189.824,104823.01080000002
18.03.2024 23:00:00.000 GMT+0200,189.824,192.163,189.581,191.896,169472.19879999993
19.03.2024 23:00:00.000 GMT+0200,191.892,193.526,191.775,193.359,159537.4808
20.03.2024 23:00:00.000 GMT+0200,193.355,193.501,191.833,191.886,195599.37
21.03.2024 23:00:00.000 GMT+0200,191.901,192.232,190.379,190.762,151835.36030000003
22.03.2024 23:00:00.000 GMT+0200,190.762,190.762,190.762,190.762,0
23.03.2024 23:00:00.000 GMT+0200,190.762,190.762,190.762,190.762,0
24.03.2024 23:00:00.000 GMT+0200,190.680,191.562,190.337,191.307,107536.99089999999
25.03.2024 23:00:00.000 GMT+0200,191.304,191.670,191.095,191.360,96740.08050000001
26.03.2024 23:00:00.000 GMT+0200,191.357,191.524,190.499,191.126,131539.1706
27.03.2024 23:00:00.000 GMT+0200,191.104,191.312,190.561,191.001,122184.34130000001
28.03.2024 23:00:00.000 GMT+0200,190.997,191.198,190.741,190.835,92326.95989999999
30.03.2024 00:00:00.000 GMT+0300,190.835,190.835,190.835,190.835,0
31.03.2024 00:00:00.000 GMT+0300,190.835,190.835,190.835,190.835,0
01.04.2024 00:00:00.000 GMT+0300,190.992,191.347,190.170,190.310,78309.8802
02.04.2024 00:00:00.000 GMT+0300,190.308,190.713,190.032,190.593,165078.4491
03.04.2024 00:00:00.000 GMT+0300,190.577,191.928,190.414,191.900,140010.44909999997
04.04.2024 00:00:00.000 GMT+0300,191.881,192.239,191.008,191.299,128346.11959999999
05.04.2024 00:00:00.000 GMT+0300,191.299,191.628,190.668,191.574,172775.61079999997
06.04.2024 00:00:00.000 GMT+0300,191.574,191.574,191.574,191.574,0
07.04.2024 00:00:00.000 GMT+0300,191.574,191.574,191.574,191.574,0
08.04.2024 00:00:00.000 GMT+0300,191.282,192.187,191.282,192.095,131380.4407
09.04.2024 00:00:00.000 GMT+0300,191.888,192.848,191.888,192.390,124889.70039999999
10.04.2024 00:00:00.000 GMT+0300,192.219,192.938,191.466,192.048,194921.69859999995
11.04.2024 00:00:00.000 GMT+0300,191.819,192.575,191.557,192.350,169085.79940000005
12.04.2024 00:00:00.000 GMT+0300,192.350,192.397,189.988,190.812,167310.3921
13.04.2024 00:00:00.000 GMT+0300,190.812,190.812,190.812,190.812,0
14.04.2024 00:00:00.000 GMT+0300,190.812,190.812,190.812,190.812,0
15.04.2024 00:00:00.000 GMT+0300,190.302,192.713,190.246,191.970,181111.08920000002
16.04.2024 00:00:00.000 GMT+0300,191.970,192.809,191.639,192.204,188341.47319999995
17.04.2024 00:00:00.000 GMT+0300,192.205,192.837,191.671,192.231,162635.32850000003
18.04.2024 00:00:00.000 GMT+0300,192.232,192.779,191.891,192.292,144007.9492
19.04.2024 00:00:00.000 GMT+0300,192.285,192.722,190.296,191.239,202343.10959999997
20.04.2024 00:00:00.000 GMT+0300,191.239,191.239,191.239,191.239,0
21.04.2024 00:00:00.000 GMT+0300,191.239,191.239,191.239,191.239,0
22.04.2024 00:00:00.000 GMT+0300,191.222,191.695,190.310,191.188,116537.0105
23.04.2024 00:00:00.000 GMT+0300,191.165,192.844,190.825,192.726,131654.47799999997
24.04.2024 00:00:00.000 GMT+0300,192.723,193.631,192.410,193.585,125339.202
25.04.2024 00:00:00.000 GMT+0300,193.578,194.942,193.053,194.744,163756.78120000006
26.04.2024 00:00:00.000 GMT+0300,194.710,197.925,193.949,197.751,205936.81960000002
27.04.2024 00:00:00.000 GMT+0300,197.751,197.751,197.751,197.751,0
28.04.2024 00:00:00.000 GMT+0300,197.751,197.751,197.751,197.751,0
29.04.2024 00:00:00.000 GMT+0300,196.887,200.520,193.593,196.376,301037.9519
30.04.2024 00:00:00.000 GMT+0300,196.358,197.370,196.043,197.081,199563.78100000002
01.05.2024 00:00:00.000 GMT+0300,197.024,197.419,191.739,193.532,184013.15850000002
02.05.2024 00:00:00.000 GMT+0300,193.589,195.744,191.850,192.520,317955.36990000005
03.05.2024 00:00:00.000 GMT+0300,192.391,192.632,191.350,191.927,258377.15299999996
04.05.2024 00:00:00.000 GMT+0300,191.927,191.927,191.927,191.927,0
05.05.2024 00:00:00.000 GMT+0300,191.927,191.927,191.927,191.927,0
06.05.2024 00:00:00.000 GMT+0300,191.752,193.664,191.592,193.343,130342.9096
07.05.2024 00:00:00.000 GMT+0300,193.190,194.126,192.985,193.466,147804.94129999998
08.05.2024 00:00:00.000 GMT+0300,193.466,194.504,193.144,194.359,135229.03009999997
09.05.2024 00:00:00.000 GMT+0300,194.000,194.858,193.830,194.684,173447.61919999996
10.05.2024 00:00:00.000 GMT+0300,194.415,195.335,194.415,195.054,138052.1905
11.05.2024 00:00:00.000 GMT+0300,195.054,195.054,195.054,195.054,0
12.05.2024 00:00:00.000 GMT+0300,195.054,195.054,195.054,195.054,0
13.05.2024 00:00:00.000 GMT+0300,194.753,196.276,194.706,196.153,133106.0806
14.05.2024 00:00:00.000 GMT+0300,196.023,197.054,195.718,196.921,154240.41960000002
15.05.2024 00:00:00.000 GMT+0300,196.921,197.088,195.794,196.448,189070.1775
16.05.2024 00:00:00.000 GMT+0300,196.447,196.910,195.038,196.829,185714.6985
17.05.2024 00:00:00.000 GMT+0300,196.829,197.852,196.693,197.646,130575.60099999998
